course_number,weekday,room,note,exam,test,tutorium,room_id,start_time,end_time,room_capacity,calendar_week,cancelled,offsite
239.203,Mo.,K 153C,,False,False,False,-1,2024-03-18 10:15:00,2024-03-18 11:45:00,-1,12,False,False
239.203,Mo.,K 153C,,False,False,False,-1,2024-04-08 10:15:00,2024-04-08 11:45:00,-1,15,False,False
239.203,Mo.,K 153C,,False,False,False,-1,2024-04-15 10:15:00,2024-04-15 11:45:00,-1,16,False,False
239.203,Mo.,K 153C,,False,False,False,-1,2024-04-22 10:15:00,2024-04-22 11:45:00,-1,17,False,False
239.203,Mo.,K 153C,,False,False,False,-1,2024-04-29 10:15:00,2024-04-29 11:45:00,-1,18,False,False
239.203,Mo.,K 153C,,False,False,False,-1,2024-05-06 10:15:00,2024-05-06 11:45:00,-1,19,False,False
239.203,Mo.,K 153C,,False,False,False,-1,2024-05-13 10:15:00,2024-05-13 11:45:00,-1,20,False,False
239.203,Mo.,K 153C,,False,False,False,-1,2024-05-27 10:15:00,2024-05-27 11:45:00,-1,22,False,False
239.203,Mo.,K 153C,,False,False,False,-1,2024-06-03 10:15:00,2024-06-03 11:45:00,-1,23,False,False
239.203,Mo.,K 153C,,False,False,False,-1,2024-06-10 10:15:00,2024-06-10 11:45:00,-1,24,False,False
239.203,Mo.,K 153C,,False,False,False,-1,2024-06-17 10:15:00,2024-06-17 11:45:00,-1,25,False,False
239.203,Mo.,HS 10,Klausur,True,False,False,-1,2024-06-24 12:00:00,2024-06-24 13:30:00,-1,26,False,False
239.203,Do.,HS 19,Nachklausur,True,False,False,1,2024-09-19 15:30:00,2024-09-19 17:00:00,152,38,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-03-04 12:00:00,2024-03-04 13:30:00,-1,10,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-03-11 12:00:00,2024-03-11 13:30:00,-1,11,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-03-18 12:00:00,2024-03-18 13:30:00,-1,12,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-04-08 12:00:00,2024-04-08 13:30:00,-1,15,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-04-15 12:00:00,2024-04-15 13:30:00,-1,16,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-04-22 12:00:00,2024-04-22 13:30:00,-1,17,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-04-29 12:00:00,2024-04-29 13:30:00,-1,18,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-05-06 12:00:00,2024-05-06 13:30:00,-1,19,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-05-13 12:00:00,2024-05-13 13:30:00,-1,20,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-05-27 12:00:00,2024-05-27 13:30:00,-1,22,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-06-03 12:00:00,2024-06-03 13:30:00,-1,23,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-06-10 12:00:00,2024-06-10 13:30:00,-1,24,False,False
239.204,Mo.,K 269D,,False,False,False,-1,2024-06-17 12:00:00,2024-06-17 13:30:00,-1,25,False,False
239.204,Mo.,HS 10,Klausur,True,False,False,-1,2024-06-24 12:00:00,2024-06-24 13:30:00,-1,26,False,False
239.204,Do.,HS 19,Nachklausur,True,False,False,1,2024-09-19 15:30:00,2024-09-19 17:00:00,152,38,False,False
239.706,Fr.,MZ 003A,,False,False,False,-1,2024-03-08 08:30:00,2024-03-08 10:00:00,-1,10,False,False
239.706,Fr.,MZ 003A,,False,False,False,-1,2024-03-15 08:30:00,2024-03-15 10:00:00,-1,11,False,False
239.706,Fr.,MZ 003A,,False,False,False,-1,2024-03-22 08:30:00,2024-03-22 10:00:00,-1,12,False,False
239.706,Fr.,MZ 003A,,False,False,False,-1,2024-04-12 08:30:00,2024-04-12 10:00:00,-1,15,False,False
239.706,Fr.,MZ 003A,,False,False,False,-1,2024-04-19 08:30:00,2024-04-19 10:00:00,-1,16,False,False
239.706,Fr.,MZ 003A,,False,False,False,-1,2024-05-03 08:30:00,2024-05-03 10:00:00,-1,18,False,False
239.706,Fr.,MZ 003A,,False,False,False,-1,2024-05-17 08:30:00,2024-05-17 10:00:00,-1,20,False,False
239.706,Fr.,MZ 003A,,False,False,False,-1,2024-05-31 08:30:00,2024-05-31 10:00:00,-1,22,False,False
239.706,Fr.,MZ 003A,,False,False,False,-1,2024-06-07 08:30:00,2024-06-07 10:00:00,-1,23,False,False
239.706,Fr.,HS 17,,False,False,False,-1,2024-06-07 10:15:00,2024-06-07 11:45:00,-1,23,False,False
239.706,Fr.,MZ 003A,,False,False,False,-1,2024-06-21 08:30:00,2024-06-21 10:00:00,-1,25,False,False
239.706,Fr.,HS 19,Klausur,True,False,False,1,2024-06-28 08:30:00,2024-06-28 10:00:00,152,26,False,False
239.706,Fr.,HS 6,Nachklausur,True,False,False,-1,2024-09-27 08:30:00,2024-09-27 10:00:00,-1,39,False,False
335.003,Mo.,HS 3,,False,False,False,-1,2024-03-04 10:15:00,2024-03-04 11:45:00,-1,10,False,False
335.003,Mo.,HS 3,,False,False,False,-1,2024-03-11 10:15:00,2024-03-11 11:45:00,-1,11,False,False
335.003,Mo.,HS 3,,False,False,False,-1,2024-03-18 10:15:00,2024-03-18 11:45:00,-1,12,False,False
335.003,Mo.,HS 3,,False,False,False,-1,2024-04-08 10:15:00,2024-04-08 11:45:00,-1,15,False,False
335.003,Mo.,HS 3,,False,False,False,-1,2024-04-15 10:15:00,2024-04-15 11:45:00,-1,16,False,False
335.003,Mo.,HS 3,,False,False,False,-1,2024-04-22 10:15:00,2024-04-22 11:45:00,-1,17,False,False
335.003,Mo.,HS 3,,False,False,False,-1,2024-04-29 10:15:00,2024-04-29 11:45:00,-1,18,False,False
335.003,Mo.,HS 3,,False,False,False,-1,2024-05-06 10:15:00,2024-05-06 11:45:00,-1,19,False,False
335.003,Mo.,HS 3,,False,False,False,-1,2024-05-27 10:15:00,2024-05-27 11:45:00,-1,22,False,False
335.003,Mo.,HS 3,,False,False,False,-1,2024-06-03 10:15:00,2024-06-03 11:45:00,-1,23,False,False
335.003,Do.,MT 226/1,Tutorium,False,False,True,-1,2024-06-27 17:15:00,2024-06-27 18:45:00,-1,26,False,False
335.003,Mi.,HS 19,Klausur,True,False,False,1,2024-07-03 13:00:00,2024-07-03 16:00:00,152,27,False,False
335.003,Mi.,HS 5,Nachklausur,True,False,False,-1,2024-10-09 17:15:00,2024-10-09 20:30:00,-1,41,False,False
335.003,Mi.,HS 5,Nachklausur,True,False,False,-1,2024-12-11 17:15:00,2024-12-11 20:30:00,-1,50,False,False
252.031,Mo.,HS 15,"LV-Konzept, Aufbau Reflexionen, Einführung Ethik",False,False,False,-1,2024-03-11 13:45:00,2024-03-11 15:15:00,-1,11,False,False
252.031,Mo.,HS 15,"Gastvortrag 1: Dr. Andreas Göttfert, Kapitalmarkt und Ethik",False,False,False,-1,2024-03-18 13:45:00,2024-03-18 15:15:00,-1,12,False,False
252.031,Mo.,HS 15,"Gastvortrag 2: Dr. Silvia Payer-Langthaler, Nachhaltigkeit und CSR",False,False,False,-1,2024-04-08 13:45:00,2024-04-08 15:15:00,-1,15,False,False
252.031,Mo., ,Abgabe Reflexion 1,False,False,False,-1,2024-04-15 00:00:00,2024-04-15 23:59:00,-1,16,False,False
252.031,Mo.,HS 15,"Gastvortrag 3: Ass.-Prof. Dr. Silvia Traunwieser, Digitalisierung und Ethik",False,False,False,-1,2024-04-15 13:45:00,2024-04-15 15:15:00,-1,16,False,False
252.031,Mo.,HS 19,Reflexion in Kleingruppen,False,False,False,1,2024-04-22 15:30:00,2024-04-22 17:00:00,152,17,False,False
252.031,Mo.,MT 127,"Gastvortrag 4: Ass.-Prof. Dr. Albert Traxler, Sustainability Reporting and Control",False,False,False,-1,2024-05-06 13:45:00,2024-05-06 15:15:00,-1,19,False,False
252.031,Mo.,HS 6,"Gastvortrag 5: Herr Otto Hirsch, Soziales Engagement von Unternehmen",False,False,False,-1,2024-05-13 13:45:00,2024-05-13 15:15:00,-1,20,False,False
252.031,Fr., ,Abgabe Reflexion (gesamt),False,False,False,-1,2024-05-31 00:00:00,2024-05-31 23:59:00,-1,22,False,False
383.028,Fr.,HS 19,,False,False,False,1,2024-03-08 12:00:00,2024-03-08 13:30:00,152,10,False,False
383.028,Fr.,HS 19,,False,False,False,1,2024-03-15 12:00:00,2024-03-15 13:30:00,152,11,False,False
383.028,Fr.,HS 19,,False,False,False,1,2024-03-22 12:00:00,2024-03-22 13:30:00,152,12,False,False
383.028,Fr.,HS 19,,False,False,False,1,2024-04-12 12:00:00,2024-04-12 13:30:00,152,15,False,False
383.028,Fr.,HS 19,,False,False,False,1,2024-06-07 12:00:00,2024-06-07 13:30:00,152,23,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-03-05 15:30:00,2024-03-05 18:00:00,152,10,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-03-12 15:30:00,2024-03-12 18:00:00,152,11,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-03-19 15:30:00,2024-03-19 18:00:00,152,12,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-04-09 15:30:00,2024-04-09 18:00:00,152,15,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-04-16 15:30:00,2024-04-16 18:00:00,152,16,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-04-23 15:30:00,2024-04-23 18:00:00,152,17,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-04-30 15:30:00,2024-04-30 18:00:00,152,18,False,False
229.054,Di.,HS 3,,False,False,False,-1,2024-05-07 15:30:00,2024-05-07 18:00:00,-1,19,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-05-14 15:30:00,2024-05-14 18:00:00,152,20,False,False
229.054,Di.,HS 4,,False,False,False,-1,2024-05-28 15:30:00,2024-05-28 18:00:00,-1,22,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-06-04 15:30:00,2024-06-04 18:00:00,152,23,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-06-11 15:30:00,2024-06-11 18:00:00,152,24,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-06-18 15:30:00,2024-06-18 18:00:00,152,25,False,False
229.054,Di.,HS 19,,False,False,False,1,2024-06-25 15:30:00,2024-06-25 18:00:00,152,26,False,False
229.054,Di.,HS 10,Klausur,True,False,False,-1,2024-07-02 15:30:00,2024-07-02 17:00:00,-1,27,False,False
229.054,Di.,HS 16,Nachklausur,True,False,False,-1,2024-09-24 15:30:00,2024-09-24 17:00:00,-1,39,False,False
250.900,Mi.,K 033C,,False,False,False,-1,2024-04-10 13:45:00,2024-04-10 17:00:00,-1,15,False,False
250.900,Mi.,K 033C,,False,False,False,-1,2024-04-17 13:45:00,2024-04-17 17:00:00,-1,16,False,False
250.900,Mi.,K 033C,,False,False,False,-1,2024-04-24 13:45:00,2024-04-24 17:00:00,-1,17,False,False
250.900,Mi.,K 033C,,False,False,False,-1,2024-05-15 13:45:00,2024-05-15 17:00:00,-1,20,False,False
250.900,Mi.,K 033C,,False,False,False,-1,2024-05-22 13:45:00,2024-05-22 17:00:00,-1,21,False,False
250.900,Mi.,K 033C,,False,False,False,-1,2024-05-29 13:45:00,2024-05-29 17:00:00,-1,22,False,False
250.900,Mi.,K 033C,,False,False,False,-1,2024-06-05 13:45:00,2024-06-05 17:00:00,-1,23,False,False
250.900,Mi.,HS 19,Schlussklausur,True,False,False,1,2024-06-12 08:30:00,2024-06-12 10:00:00,152,24,False,False
250.900,Mi.,HS 2,Nachklausur,True,False,False,-1,2024-06-26 13:45:00,2024-06-26 15:15:00,-1,26,False,False
140.004,Mo.,HS 19,,False,False,False,1,2024-04-08 15:30:00,2024-04-08 18:00:00,152,15,False,False
140.004,Mo.,HS 19,,False,False,False,1,2024-04-15 15:30:00,2024-04-15 18:00:00,152,16,False,False
140.004,Mo.,ENTFÄLLT,,False,False,False,-1,2024-04-22 15:30:00,2024-04-22 18:00:00,-1,17,False,False
140.004,Mo.,HS 19,,False,False,False,1,2024-04-29 15:30:00,2024-04-29 18:00:00,152,18,False,False
140.004,Mo.,HS 19,,False,False,False,1,2024-05-06 15:30:00,2024-05-06 18:00:00,152,19,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-03-11 12:00:00,2024-03-11 13:30:00,152,11,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-03-18 12:00:00,2024-03-18 13:30:00,152,12,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-04-08 12:00:00,2024-04-08 13:30:00,152,15,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-04-15 12:00:00,2024-04-15 13:30:00,152,16,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-04-22 12:00:00,2024-04-22 13:30:00,152,17,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-04-29 12:00:00,2024-04-29 13:30:00,152,18,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-05-06 12:00:00,2024-05-06 13:30:00,152,19,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-05-13 12:00:00,2024-05-13 13:30:00,152,20,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-05-27 12:00:00,2024-05-27 13:30:00,152,22,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-06-03 12:00:00,2024-06-03 13:30:00,152,23,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-06-10 12:00:00,2024-06-10 13:30:00,152,24,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-06-17 12:00:00,2024-06-17 13:30:00,152,25,False,False
231.115,Mo.,HS 19,,False,False,False,1,2024-06-24 12:00:00,2024-06-24 13:30:00,152,26,False,False
231.115,Mo.,HS19,Klausur,True,False,False,1,2024-07-01 12:00:00,2024-07-01 13:30:00,152,27,False,False
231.115,Mo.,K 224B,,False,False,False,-1,2024-09-16 12:00:00,2024-09-16 13:30:00,-1,38,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-03-06 16:15:00,2024-03-06 17:00:00,-1,10,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-03-13 16:15:00,2024-03-13 17:00:00,-1,11,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-03-20 16:15:00,2024-03-20 17:00:00,-1,12,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-04-10 16:15:00,2024-04-10 17:00:00,-1,15,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-04-17 16:15:00,2024-04-17 17:00:00,-1,16,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-04-24 16:15:00,2024-04-24 17:00:00,-1,17,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-05-08 16:15:00,2024-05-08 17:00:00,-1,19,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-05-15 16:15:00,2024-05-15 17:00:00,-1,20,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-05-22 16:15:00,2024-05-22 17:00:00,-1,21,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-05-29 16:15:00,2024-05-29 17:00:00,-1,22,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-06-05 16:15:00,2024-06-05 17:00:00,-1,23,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-06-12 16:15:00,2024-06-12 17:00:00,-1,24,False,False
335.055,Mi.,MT 226,,False,False,False,-1,2024-06-19 16:15:00,2024-06-19 17:00:00,-1,25,False,False
335.055,Do.,HS 19,Test,False,True,False,1,2024-08-08 10:00:00,2024-08-08 12:00:00,152,32,False,False
256.503,Di.,HS 4,,False,False,False,-1,2024-03-12 15:30:00,2024-03-12 18:45:00,-1,11,False,False
256.503,Di.,HS 4,,False,False,False,-1,2024-03-19 15:30:00,2024-03-19 18:45:00,-1,12,False,False
256.503,Di.,S3 055,,False,False,False,-1,2024-04-23 15:30:00,2024-04-23 18:45:00,-1,17,False,False
256.503,Di.,S3 134,,False,False,False,-1,2024-05-07 15:30:00,2024-05-07 18:45:00,-1,19,False,False
256.503,Di.,S3 055,,False,False,False,-1,2024-05-28 15:30:00,2024-05-28 18:45:00,-1,22,False,False
256.503,Di.,HS 4,https://jku.zoom.us/j/93878812763,False,False,False,-1,2024-06-04 15:30:00,2024-06-04 18:45:00,-1,23,False,True
256.503,Di.,S3 055,Hauptklausur,True,False,False,-1,2024-06-25 15:30:00,2024-06-25 18:45:00,-1,26,False,False
256.503,Di.,HS 19,Nachklausur,True,False,False,1,2024-09-17 15:30:00,2024-09-17 18:45:00,152,38,False,False
256.503,Di.,Zoom,Klausur - Einsicht (Anmeldung per Mail),True,False,True,-1,2024-09-24 17:00:00,2024-09-24 18:00:00,-1,39,False,True
239.010,Mi.,K 112A,Eröffnungseinheit,False,False,False,-1,2024-03-06 07:45:00,2024-03-06 10:00:00,-1,10,False,False
239.010,Mi.,K 112A,,False,False,False,-1,2024-03-13 07:45:00,2024-03-13 10:00:00,-1,11,False,False
239.010,Mi.,K 112A,,False,False,False,-1,2024-03-20 07:45:00,2024-03-20 10:00:00,-1,12,False,False
239.010,Mi.,K 112A,,False,False,False,-1,2024-04-10 07:45:00,2024-04-10 10:00:00,-1,15,False,False
239.010,Mi.,K 112A,,False,False,False,-1,2024-04-17 07:45:00,2024-04-17 10:00:00,-1,16,False,False
239.010,Mi.,online,,False,False,False,-1,2024-05-15 07:45:00,2024-05-15 10:00:00,-1,20,False,True
239.010,Mi.,online,,False,False,False,-1,2024-05-22 07:45:00,2024-05-22 10:00:00,-1,21,False,True
239.010,Mi.,K 112A,,False,False,False,-1,2024-06-05 07:45:00,2024-06-05 10:00:00,-1,23,False,False
239.010,Mi.,K 112A,,False,False,False,-1,2024-06-12 07:45:00,2024-06-12 10:00:00,-1,24,False,False
239.010,Mi.,HS 19,Klausur,True,False,False,1,2024-06-19 08:30:00,2024-06-19 10:00:00,152,25,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-03-06 08:30:00,2024-03-06 10:00:00,-1,10,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-03-20 08:30:00,2024-03-20 10:00:00,-1,12,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-04-10 08:30:00,2024-04-10 10:00:00,-1,15,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-04-17 08:30:00,2024-04-17 10:00:00,-1,16,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-04-24 08:30:00,2024-04-24 10:00:00,-1,17,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-05-08 08:30:00,2024-05-08 10:00:00,-1,19,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-05-15 08:30:00,2024-05-15 10:00:00,-1,20,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-05-22 08:30:00,2024-05-22 10:00:00,-1,21,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-05-29 08:30:00,2024-05-29 10:00:00,-1,22,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-06-05 08:30:00,2024-06-05 10:00:00,-1,23,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-06-12 08:30:00,2024-06-12 10:00:00,-1,24,False,False
334.005,Do.,MT 127,,False,False,False,-1,2024-06-13 08:00:00,2024-06-13 10:00:00,-1,24,False,False
334.005,Mi.,S2 053,,False,False,False,-1,2024-06-19 08:30:00,2024-06-19 10:00:00,-1,25,False,False
334.005,Di.,MT 127,,False,False,False,-1,2024-07-02 08:00:00,2024-07-02 11:00:00,-1,27,False,False
334.005,Mi.,HS 19,,False,False,False,1,2024-07-17 08:00:00,2024-07-17 11:00:00,152,29,False,False
100.100,Mi.,HS 19,,False,False,False,1,2024-03-20 15:30:00,2024-03-20 17:00:00,152,12,False,False
378.014,Di.,MT 226/1,Maier / Gotterbarm,False,False,False,-1,2024-03-12 13:45:00,2024-03-12 17:00:00,-1,11,False,False
378.014,Di.,MT 226/1,Ableidinger / Proier,False,False,False,-1,2024-04-09 13:45:00,2024-04-09 17:00:00,-1,15,False,False
378.014,Di.,MT 226/1,Kapshammer / Böhler,False,False,False,-1,2024-04-23 13:45:00,2024-04-23 17:00:00,-1,17,False,False
378.014,Di.,MT 226/1,Vereshchaga/ Priglinger,False,False,False,-1,2024-05-07 13:45:00,2024-05-07 17:00:00,-1,19,False,False
378.014,Di.,MT 226/1,Odenwald / Odenwald,False,False,False,-1,2024-05-28 13:45:00,2024-05-28 17:00:00,-1,22,False,False
378.014,Di.,MT 226,Odenwald,False,False,False,-1,2024-05-28 17:15:00,2024-05-28 18:45:00,-1,22,False,False
378.014,Di.,MT 226/1,Schopper / Schopper,False,False,False,-1,2024-06-11 13:45:00,2024-06-11 17:00:00,-1,24,False,False
378.014,Di.,MT 226/1,Moser / Major,False,False,False,-1,2024-06-25 13:45:00,2024-06-25 17:00:00,-1,26,False,False
378.014,Di.,HS 19,"Prüfungstermin, über KUSSS anmelden",True,False,False,1,2024-07-09 09:00:00,2024-07-09 12:00:00,152,28,False,False
378.014,Di.,HS 19,"Prüfungstermin, über KUSSS anmelden",True,False,False,1,2024-10-15 12:00:00,2024-10-15 15:15:00,152,42,False,False
378.014,Di.,BA 9908,"Prüfungstermin, über KUSSS anmelden",True,False,False,-1,2025-01-21 08:30:00,2025-01-21 11:45:00,-1,4,False,False
378.012,Di.,MT 226/1,"Start 15:30, Sölva",False,False,False,-1,2024-03-05 13:45:00,2024-03-05 17:00:00,-1,10,False,False
378.012,Di.,MT 226/1,Hintermüller / Sölva,False,False,False,-1,2024-03-19 13:45:00,2024-03-19 17:00:00,-1,12,False,False
378.012,Di.,MT 226/1,Hintermüller / Sölva,False,False,False,-1,2024-04-16 13:45:00,2024-04-16 17:00:00,-1,16,False,False
378.012,Di.,MT 226/1,Kleiser / Kleiser,False,False,False,-1,2024-04-30 13:45:00,2024-04-30 17:00:00,-1,18,False,False
378.012,Di.,MT 226/1,- / Gerardo-Giorda,False,False,False,-1,2024-05-14 13:45:00,2024-05-14 17:00:00,-1,20,False,False
378.012,Di.,MT 226/1,Fenz / Sabrowsky-Hirsch,False,False,False,-1,2024-06-04 13:45:00,2024-06-04 17:00:00,-1,23,False,False
378.012,Di.,MT 226/1,Tel / Schwarzbauer,False,False,False,-1,2024-06-18 13:45:00,2024-06-18 17:00:00,-1,25,False,False
378.012,Di.,MT 226,Schaffelhofer,False,False,False,-1,2024-06-18 17:15:00,2024-06-18 18:45:00,-1,25,False,False
378.012,Di.,HS 19,"Prüfungstermin, über KUSSS anmelden",True,False,False,1,2024-07-02 09:00:00,2024-07-02 12:00:00,152,27,False,False
378.012,Di.,KEP 3,"Prüfungstermin, über KUSSS anmelden",True,False,False,-1,2024-10-08 12:00:00,2024-10-08 15:15:00,-1,41,False,False
378.012,Di.,HS 12,"Prüfungstermin, über KUSSS anmelden",True,False,False,-1,2025-01-14 12:00:00,2025-01-14 15:15:00,-1,3,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-03-06 10:15:00,2024-03-06 11:45:00,152,10,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-03-07 10:15:00,2024-03-07 11:45:00,152,10,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-03-13 10:15:00,2024-03-13 11:45:00,152,11,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-03-14 10:15:00,2024-03-14 11:45:00,152,11,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-03-20 10:15:00,2024-03-20 11:45:00,152,12,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-03-21 10:15:00,2024-03-21 11:45:00,152,12,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-04-10 10:15:00,2024-04-10 11:45:00,152,15,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-04-11 10:15:00,2024-04-11 11:45:00,152,15,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-04-17 10:15:00,2024-04-17 11:45:00,152,16,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-04-18 10:15:00,2024-04-18 11:45:00,152,16,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-04-24 10:15:00,2024-04-24 11:45:00,152,17,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-04-25 10:15:00,2024-04-25 11:45:00,152,17,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-05-02 10:15:00,2024-05-02 11:45:00,152,18,False,False
327.029,Di.,S3 055,Tutorium,False,False,True,-1,2024-05-07 15:30:00,2024-05-07 17:00:00,-1,19,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-05-08 10:15:00,2024-05-08 11:45:00,152,19,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-05-15 10:15:00,2024-05-15 11:45:00,152,20,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-05-16 10:15:00,2024-05-16 11:45:00,152,20,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-05-22 08:30:00,2024-05-22 10:00:00,152,21,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-05-22 10:15:00,2024-05-22 11:45:00,152,21,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-05-23 10:15:00,2024-05-23 11:45:00,152,21,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-05-29 08:30:00,2024-05-29 10:00:00,152,22,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-05-29 10:15:00,2024-05-29 11:45:00,152,22,False,False
327.029,Do.,HS 19,Tutorium (diese Woche keine VL),False,False,True,1,2024-06-06 10:15:00,2024-06-06 11:45:00,152,23,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-06-12 10:15:00,2024-06-12 11:45:00,152,24,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-06-13 10:15:00,2024-06-13 11:45:00,152,24,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-06-19 10:15:00,2024-06-19 11:45:00,152,25,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-06-20 10:15:00,2024-06-20 11:45:00,152,25,False,False
327.029,Mi.,HS 19,,False,False,False,1,2024-06-26 10:15:00,2024-06-26 11:45:00,152,26,False,False
327.029,Do.,HS 19,,False,False,False,1,2024-06-27 10:15:00,2024-06-27 11:45:00,152,26,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-03-06 08:30:00,2024-03-06 10:00:00,-1,10,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-03-13 08:30:00,2024-03-13 10:00:00,-1,11,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-03-20 08:30:00,2024-03-20 10:00:00,-1,12,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-04-10 08:30:00,2024-04-10 10:00:00,-1,15,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-04-17 08:30:00,2024-04-17 10:00:00,-1,16,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-04-24 08:30:00,2024-04-24 10:00:00,-1,17,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-05-08 08:30:00,2024-05-08 10:00:00,-1,19,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-05-15 08:30:00,2024-05-15 10:00:00,-1,20,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-05-22 08:30:00,2024-05-22 10:00:00,-1,21,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-05-29 08:30:00,2024-05-29 10:00:00,-1,22,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-06-05 08:30:00,2024-06-05 10:00:00,-1,23,False,False
379.020,Mi.,MT 128,,False,False,False,-1,2024-06-12 08:30:00,2024-06-12 10:00:00,-1,24,False,False
